MetaTest/Average/EpisodeMeanInPlaceReward,TotalEnvSteps,MetaTest/push-v2/TerminationRate,MetaTest/Average/EpisodeMeanGraspReward,Average/MinReward,MetaTest/Average/EpisodeMeanMinGraspReward,push-v2/EpisodeMeanMaxInPlaceReward,push-v2/EpisodeMeanMinInPlaceReward,push-v2/EpisodeMeanInPlaceReward,MetaTest/push-v2/MinReturn,MetaTest/Average/MinReward,MetaTest/Average/NearObject,MetaTest/push-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MinReward,Average/MaxReturn,Average/AverageReturn,MetaTest/push-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/Iteration,MetaTest/push-v2/StdReturn,push-v2/AverageReturn,Average/SuccessRate,push-v2/MaxReward,MetaTest/Average/AverageReturn,MetaTest/push-v2/GraspSuccessRate,MetaTest/Average/SuccessRate,MetaTest/Average/MaxReturn,Average/MaxReward,MetaTest/push-v2/Iteration,push-v2/AverageDiscountedReturn,MetaTest/push-v2/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/push-v2/NearObject,MetaTest/Average/NumEpisodes,MetaTest/Average/GraspSuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,Average/EpisodeMeanGraspReward,MetaTest/Average/AverageDiscountedReturn,Average/EpisodeMeanInPlaceReward,MetaTest/push-v2/SuccessRate,push-v2/TerminationRate,MetaTest/Average/TerminationRate,Average/EpisodeMeanMaxInPlaceReward,policy/KL,MetaTest/push-v2/EpisodeMeanMinGraspReward,push-v2/NumEpisodes,policy/KLBefore,Average/Iteration,MetaTest/push-v2/MaxReturn,push-v2/EpisodeMeanMaxGraspReward,Average/MinReturn,policy/Entropy,MetaTest/push-v2/EpisodeMeanInPlaceReward,push-v2/MinReturn,push-v2/SuccessRate,policy/LossAfter,LinearFeatureBaseline/ExplainedVariance,MetaTest/push-v2/AverageDiscountedReturn,push-v2/EpisodeMeanGraspReward,Average/StdReturn,MetaTest/push-v2/AverageReturn,Average/NumEpisodes,MetaTest/push-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/MaxReward,Average/AverageDiscountedReturn,push-v2/GraspSuccessRate,Average/TerminationRate,Average/EpisodeMeanMaxGraspReward,MetaTest/Average/EpisodeMeanMaxInPlaceReward,MetaTest/push-v2/EpisodeMeanGraspReward,push-v2/MinReward,push-v2/NearObject,Average/EpisodeMeanMinInPlaceReward,MetaTest/push-v2/MaxReward,push-v2/StdReturn,Average/GraspSuccessRate,policy/LossBefore,push-v2/Iteration,policy/dLoss,push-v2/MaxReturn,Average/EpisodeMeanMinGraspReward,MetaTest/Average/MinReturn,Average/NearObject,push-v2/EpisodeMeanMinGraspReward
,49800000,,,4.8530928363968276e-11,,0.9128954706514998,0.14252374465644269,0.6979711290184716,,,,,,,2068.6936202757483,984.5304667286784,,,,984.5304667286784,0.68,6.7523293500424515,,,,,6.7523293500424515,,118.59954474449154,,,,,,,0.4187297839923801,,0.6979711290184716,,0.0,,0.9128954706514998,0.04810732,,100,0.0,995,,0.7984994119597721,0.716410882391507,-3.653248,,0.716410882391507,0.68,-3.1053936,0.7233096646583403,,0.4187297839923801,519.4634199251001,,100,,,118.59954474449154,0.75,0.0,0.7984994119597721,,,4.8530928363968276e-11,0.91,0.14252374465644269,,519.4634199251001,0.75,-0.0012053126,995,3.1041884,2068.6936202757483,0.005837777591525861,,0.91,0.005837777591525861
,49850000,,,5.754724297226661e-10,,0.9579472023531957,0.1509691532229829,0.8145697001499232,,,,,,,1861.669472092207,1057.6947180573704,,,,1057.6947180573704,0.86,7.095297165366588,,,,,7.095297165366588,,126.8292440326386,,,,,,,0.4313449540542962,,0.8145697001499232,,0.0,,0.9579472023531957,0.04967649,,100,0.0,996,,0.7872536057540103,2.104368833768554,-3.6572645,,2.104368833768554,0.86,-2.924376,0.6349897247078236,,0.4313449540542962,435.5211861994075,,100,,,126.8292440326386,0.9,0.0,0.7872536057540103,,,5.754724297226661e-10,0.93,0.1509691532229829,,435.5211861994075,0.9,-0.003316875,996,2.9210591,1861.669472092207,0.005206680160161676,,0.93,0.005206680160161676
,49900000,,,1.2124464268670706e-10,,0.9637992742656973,0.14663894942360106,0.8194613585552076,,,,,,,1708.7987146229443,1131.5823510164394,,,,1131.5823510164394,0.85,5.6551664003041955,,,,,5.6551664003041955,,127.68908448732465,,,,,,,0.44852752050779965,,0.8194613585552076,,0.0,,0.9637992742656973,0.05398179,,100,0.0,997,,0.8441435746632936,1.0443204495070002,-3.6495016,,1.0443204495070002,0.85,-2.4422996,0.6210226617863852,,0.44852752050779965,384.32730492651683,,100,,,127.68908448732465,0.85,0.0,0.8441435746632936,,,1.2124464268670706e-10,0.92,0.14663894942360106,,384.32730492651683,0.85,-0.0038115624,997,2.438488,1708.7987146229443,0.005712900971759693,,0.92,0.005712900971759693
,49950000,,,8.341439001191923e-12,,0.8670480493542092,0.1450707276313282,0.6656695363882084,,,,,,,1675.5246642364657,838.1126152635973,,,,838.1126152635973,0.66,12.115192242651572,,,,,12.115192242651572,,108.01501696016967,,,,,,,0.3170723765978106,,0.6656695363882084,,0.0,,0.8670480493542092,0.052446816,,100,0.0,998,,0.6545992617986045,1.6953029922820113,-3.6498342,,1.6953029922820113,0.66,-2.8035135,0.7342613443540603,,0.3170723765978106,540.6348432927952,,100,,,108.01501696016967,0.67,0.0,0.6545992617986045,,,8.341439001191923e-12,0.82,0.1450707276313282,,540.6348432927952,0.67,5.59375e-05,998,2.8035696,1675.5246642364657,0.004577208451411627,,0.82,0.004577208451411627
,50000000,,,2.397394865042185e-10,,0.9260451583136379,0.15281536360574083,0.7549423035863954,,,,,,,1571.996960821419,950.4513970876341,,,,950.4513970876341,0.79,17.017241468588644,,,,,17.017241468588644,,114.67432948780841,,,,,,,0.3734447081641013,,0.7549423035863954,,0.0,,0.9260451583136379,0.049679916,,100,0.0,999,,0.7565596967650521,1.3014264809061837,-3.6526523,,1.3014264809061837,0.79,-2.727496,0.7423839539987209,,0.3734447081641013,523.4452256990457,,100,,,114.67432948780841,0.74,0.0,0.7565596967650521,,,2.397394865042185e-10,0.88,0.15281536360574083,,523.4452256990457,0.74,0.0037,999,2.731196,1571.996960821419,0.005264721807916756,,0.88,0.005264721807916756
0.7423481915547713,50050000,0.0,0.38528346932187224,2.8512352541306373e-10,0.0037947770789779896,0.9645931319310377,0.15680620654339963,0.8074147477613045,1.4697018762751954,1.9162439129491772e-07,0.88,0.9411571664899593,0.14783391360377998,1.9162439129491772e-07,1689.9213851142622,1048.049695408662,0.7704472538488122,100,472.70730302189924,1048.049695408662,0.85,19.233427615060045,917.5001931881233,0.8,0.68,1738.8608204837565,19.233427615060045,100,123.40343605412838,50,472.70730302189924,0.88,50,0.8,0.7704472538488122,0.38489847378104947,917.5001931881234,0.8074147477613045,0.68,0.0,0.0,0.9645931319310377,0.050007865,0.0037947770789779896,100,0.0,1000,1738.8608204837565,0.7780819046493381,2.1605494614591128,-3.6619906,0.7423481915547713,2.1605494614591128,0.85,-2.6830637,0.6876153646896979,917.5001931881234,0.38489847378104947,451.3109701147364,917.5001931881233,100,0.14783391360377998,5.0106059025311955,123.40343605412838,0.79,0.0,0.7780819046493381,0.9411571664899593,0.38528346932187224,2.8512352541306373e-10,0.88,0.15680620654339963,5.0106059025311955,451.3109701147364,0.79,0.0005296875,1000,2.6835935,1689.9213851142622,0.004778828690370715,1.4697018762751954,0.88,0.004778828690370715
,50100000,,,2.9786705479018216e-10,,0.9601009203369694,0.14088885988940264,0.7540930825649645,,,,,,,1713.7175342083494,1001.1627212814757,,,,1001.1627212814757,0.66,6.256206608563086,,,,,6.256206608563086,,117.75792913815025,,,,,,,0.4566441594515048,,0.7540930825649645,,0.0,,0.9601009203369694,0.05463934,,100,0.0,1001,,0.8448228199121239,2.8405565799993986,-3.6689222,,2.8405565799993986,0.66,-2.7742724,0.6706941395927317,,0.4566441594515048,442.7649739893352,,100,,,117.75792913815025,0.85,0.0,0.8448228199121239,,,2.9786705479018216e-10,0.96,0.14088885988940264,,442.7649739893352,0.85,-0.0014857813,1001,2.7727866,1713.7175342083494,0.008282737289802965,,0.96,0.008282737289802965
,50150000,,,5.556263711821701e-12,,0.9246917272131485,0.14612270595300747,0.7764978433613254,,,,,,,1742.2939875799561,1057.2933373317233,,,,1057.2933373317233,0.87,5.604206089214473,,,,,5.604206089214473,,124.22613390512787,,,,,,,0.39428005297195357,,0.7764978433613254,,0.0,,0.9246917272131485,0.058328446,,100,0.0,1002,,0.724484935618593,0.7130922502373556,-3.6742966,,0.7130922502373556,0.87,-2.6895247,0.7043516020061585,,0.39428005297195357,501.1826378932421,,100,,,124.22613390512787,0.79,0.0,0.724484935618593,,,5.556263711821701e-12,0.93,0.14612270595300747,,501.1826378932421,0.79,0.001708125,1002,2.6912327,1742.2939875799561,0.0032052388229641114,,0.93,0.0032052388229641114
,50200000,,,2.629951278416568e-10,,0.8877113859507904,0.14920394616118918,0.6812433143963704,,,,,,,1822.7896070525799,852.5132109298461,,,,852.5132109298461,0.65,5.212837908517028,,,,,5.212837908517028,,101.72709903894045,,,,,,,0.3728178954255661,,0.6812433143963704,,0.0,,0.8877113859507904,0.049197573,,100,0.0,1003,,0.7443257246953426,1.2152468494557132,-3.6729248,,1.2152468494557132,0.65,-2.7061362,0.726145190468058,,0.3728178954255661,515.422198986548,,100,,,101.72709903894045,0.71,0.0,0.7443257246953426,,,2.629951278416568e-10,0.82,0.14920394616118918,,515.422198986548,0.71,-0.00020078124,1003,2.7059355,1822.7896070525799,0.004309831352148479,,0.82,0.004309831352148479
,50250000,,,3.787083525154804e-12,,0.8861318799370137,0.141930994020552,0.7244686958712788,,,,,,,1704.5140113716968,1001.3956728080119,,,,1001.3956728080119,0.68,17.948278883046193,,,,,17.948278883046193,,125.930843061915,,,,,,,0.3658092248214999,,0.7244686958712788,,0.0,,0.8861318799370137,0.051884044,,100,0.0,1004,,0.7263958237121199,1.651407239243291,-3.6739037,,1.651407239243291,0.68,-3.0300288,0.7277998013171181,,0.3658092248214999,543.7896701195297,,100,,,125.930843061915,0.75,0.0,0.7263958237121199,,,3.787083525154804e-12,0.85,0.141930994020552,,543.7896701195297,0.75,-0.0049725,1004,3.0250564,1704.5140113716968,0.004745596785480733,,0.85,0.004745596785480733
,50300000,,,3.667124266906692e-11,,0.9610120910967711,0.14811081803050308,0.792458916412404,,,,,,,1707.077548415213,1017.1213593580159,,,,1017.1213593580159,0.78,12.913325916762213,,,,,12.913325916762213,,127.08209399727549,,,,,,,0.43032524194551675,,0.792458916412404,,0.0,,0.9610120910967711,0.04946175,,100,0.0,1005,,0.7702909291953701,1.6866074677108924,-3.6818206,,1.6866074677108924,0.78,-2.8229532,0.6572993780543932,,0.43032524194551675,432.16036392073295,,100,,,127.08209399727549,0.86,0.0,0.7702909291953701,,,3.667124266906692e-11,0.96,0.14811081803050308,,432.16036392073295,0.86,-0.0014098438,1005,2.8215435,1707.077548415213,0.00640220188439618,,0.96,0.00640220188439618
,50350000,,,1.4366195314210224e-09,,0.9382175713354646,0.14542258688178616,0.7537579196225114,,,,,,,1747.735620289683,1021.4736800009165,,,,1021.4736800009165,0.82,6.229074423888872,,,,,6.229074423888872,,112.17397919838146,,,,,,,0.4211934831261071,,0.7537579196225114,,0.0,,0.9382175713354646,0.056972165,,100,0.0,1006,,0.7677824627417713,0.9004831790504848,-3.6758578,,0.9004831790504848,0.82,-2.923999,0.6551758610317051,,0.4211934831261071,434.89617322066533,,100,,,112.17397919838146,0.85,0.0,0.7677824627417713,,,1.4366195314210224e-09,0.92,0.14542258688178616,,434.89617322066533,0.85,0.0020457814,1006,2.926045,1747.735620289683,0.005045761579512347,,0.92,0.005045761579512347
,50400000,,,3.7202085187517956e-10,,0.9160099915594507,0.15345766406550843,0.7131657878596799,,,,,,,1661.774958246768,789.9107361165187,,,,789.9107361165187,0.64,6.311209537954204,,,,,6.311209537954204,,94.52387737874875,,,,,,,0.29977542325500967,,0.7131657878596799,,0.0,,0.9160099915594507,0.04575886,,100,0.0,1007,,0.6615605609958612,1.4426119699326718,-3.6680942,,1.4426119699326718,0.64,-2.6737967,0.7324194309224001,,0.29977542325500967,509.50479083712884,,100,,,94.52387737874875,0.61,0.0,0.6615605609958612,,,3.7202085187517956e-10,0.71,0.15345766406550843,,509.50479083712884,0.61,0.0070723826,1007,2.680869,1661.774958246768,0.004331501955947828,,0.71,0.004331501955947828
,50450000,,,3.307814907528142e-12,,0.863402847701793,0.1352662240201922,0.6856066755993692,,,,,,,1664.851294315753,891.8500492484841,,,,891.8500492484841,0.72,7.282651391999127,,,,,7.282651391999127,,106.13818351112319,,,,,,,0.317797852488265,,0.6856066755993692,,0.0,,0.863402847701793,0.053754754,,100,0.0,1008,,0.6819212133399911,0.6039748679460833,-3.675254,,0.6039748679460833,0.72,-2.8978171,0.752357682624392,,0.317797852488265,576.497008732742,,100,,,106.13818351112319,0.65,0.0,0.6819212133399911,,,3.307814907528142e-12,0.83,0.1352662240201922,,576.497008732742,0.65,-0.0016025,1008,2.8962147,1664.851294315753,0.0046552000231282874,,0.83,0.0046552000231282874
,50500000,,,1.3315208132621566e-11,,0.8861117798769256,0.13829813901548682,0.7038702195242245,,,,,,,1618.3981891903916,858.3619047590519,,,,858.3619047590519,0.67,7.182593166151469,,,,,7.182593166151469,,98.23800463003523,,,,,,,0.3515775861909527,,0.7038702195242245,,0.0,,0.8861117798769256,0.054570444,,100,0.0,1009,,0.7234453333870219,0.4992253178272141,-3.6753576,,0.4992253178272141,0.67,-2.723381,0.7070663086587533,,0.3515775861909527,499.993595574293,,100,,,98.23800463003523,0.7,0.0,0.7234453333870219,,,1.3315208132621566e-11,0.81,0.13829813901548682,,499.993595574293,0.7,0.000209375,1009,2.7235904,1618.3981891903916,0.0036643800910851933,,0.81,0.0036643800910851933
0.7093318214717119,50550000,0.0,0.3300198904478134,1.2530772158875397e-10,0.0036191857316390315,0.9419775046299782,0.15193418630836927,0.7600814296167131,0.1396547491672741,2.6691841987601375e-07,0.82,0.9364713227937739,0.1418414819674101,2.6691841987601375e-07,1593.0920980983055,968.5954448688443,0.7302254599588432,101,531.0800859716886,968.5954448688443,0.8,5.113187155052261,852.0503556081801,0.72,0.66,1717.6436439567578,5.113187155052261,101,124.19617681415302,50,531.0800859716886,0.82,50,0.72,0.7302254599588432,0.3937864714328001,852.0503556081804,0.7600814296167131,0.66,0.0,0.0,0.9419775046299782,0.05795418,0.0036191857316390315,100,0.0,1010,1717.6436439567578,0.7259451611301726,0.9488599733826303,-3.675247,0.7093318214717119,0.9488599733826303,0.8,-2.4868298,0.6714728204630475,852.0503556081804,0.3937864714328001,455.158031919536,852.0503556081801,100,0.1418414819674101,5.147839566599907,124.19617681415302,0.8,0.0,0.7259451611301726,0.9364713227937739,0.3300198904478134,1.2530772158875397e-10,0.93,0.15193418630836927,5.147839566599907,455.158031919536,0.8,-0.0020257812,1010,2.484804,1593.0920980983055,0.00681150931295958,0.1396547491672741,0.93,0.00681150931295958
,50600000,,,5.983283698358683e-15,,0.9394004819499195,0.14722645042276206,0.776176050121921,,,,,,,1616.015713473403,1055.3819565356978,,,,1055.3819565356978,0.74,6.2177242152689844,,,,,6.2177242152689844,,117.43902557563113,,,,,,,0.42434982571973245,,0.776176050121921,,0.0,,0.9394004819499195,0.05630687,,100,0.0,1011,,0.7941957279895135,1.6471194247352738,-3.6695898,,1.6471194247352738,0.74,-2.6377075,0.66741203842437,,0.42434982571973245,416.61146502869474,,100,,,117.43902557563113,0.79,0.0,0.7941957279895135,,,5.983283698358683e-15,0.91,0.14722645042276206,,416.61146502869474,0.79,-0.001286875,1011,2.6364205,1616.015713473403,0.0061259430843093425,,0.91,0.0061259430843093425
,50650000,,,1.3319759700291768e-11,,0.9444069251798872,0.14724552863293433,0.7753390020547932,,,,,,,1602.5133802240018,976.551139778046,,,,976.551139778046,0.85,6.129487075536482,,,,,6.129487075536482,,111.5833339199979,,,,,,,0.3690672758457007,,0.7753390020547932,,0.0,,0.9444069251798872,0.06047709,,100,0.0,1012,,0.7678424426562972,2.8154433778052104,-3.6673052,,2.8154433778052104,0.85,-2.6634037,0.6334387572306794,,0.3690672758457007,439.47121223087265,,100,,,111.5833339199979,0.7,0.0,0.7678424426562972,,,1.3319759700291768e-11,0.88,0.14724552863293433,,439.47121223087265,0.7,-6.5625e-05,1012,2.6633382,1602.5133802240018,0.005958721717373058,,0.88,0.005958721717373058
,50700000,,,8.308649784188287e-12,,0.8927516520951971,0.14847522674154956,0.7280605467085681,,,,,,,1669.834440817931,980.4265871411939,,,,980.4265871411939,0.76,4.728643675002207,,,,,4.728643675002207,,115.81714325924739,,,,,,,0.27293549499836756,,0.7280605467085681,,0.0,,0.8927516520951971,0.052650895,,100,0.0,1013,,0.6265262803986255,2.871078463310157,-3.6675646,,2.871078463310157,0.76,-2.900261,0.7779135025602923,,0.27293549499836756,562.3951190105872,,100,,,115.81714325924739,0.57,0.0,0.6265262803986255,,,8.308649784188287e-12,0.75,0.14847522674154956,,562.3951190105872,0.57,2.125e-05,1013,2.9002821,1669.834440817931,0.002444192437502764,,0.75,0.002444192437502764
,50750000,,,6.813774997981359e-11,,0.8221798614506989,0.1394057007504084,0.6294975056537889,,,,,,,1617.6361809564507,758.4947478014451,,,,758.4947478014451,0.56,7.795330088761414,,,,,7.795330088761414,,98.39263886424168,,,,,,,0.24692409522964948,,0.6294975056537889,,0.0,,0.8221798614506989,0.048033163,,100,0.0,1014,,0.6486310028366086,1.2001729665479517,-3.6843333,,1.2001729665479517,0.56,-2.6125934,0.7043193568883545,,0.24692409522964948,487.7831369009155,,100,,,98.39263886424168,0.45,0.0,0.6486310028366086,,,6.813774997981359e-11,0.73,0.1394057007504084,,487.7831369009155,0.45,-0.0033257813,1014,2.6092677,1617.6361809564507,0.0031244808031204445,,0.73,0.0031244808031204445
,50800000,,,2.7084180670159496e-11,,0.8938156067117836,0.15310257241072384,0.7255683623359903,,,,,,,1926.4117114993808,926.8196111164989,,,,926.8196111164989,0.73,21.63341584629386,,,,,21.63341584629386,,110.0412041361633,,,,,,,0.3230523867464638,,0.7255683623359903,,0.0,,0.8938156067117836,0.05485666,,100,0.0,1015,,0.6994464634230927,0.9849077078582528,-3.6950524,,0.9849077078582528,0.73,-2.9045093,0.6745773371639765,,0.3230523867464638,492.3111445576557,,100,,,110.0412041361633,0.63,0.0,0.6994464634230927,,,2.7084180670159496e-11,0.8,0.15310257241072384,,492.3111445576557,0.63,-0.009403672,1015,2.8951056,1926.4117114993808,0.003853660142685069,,0.8,0.003853660142685069
,50850000,,,4.736152645708124e-12,,0.8782955220533789,0.1522667818965853,0.7265455965652461,,,,,,,1673.4101599090927,910.5327129070392,,,,910.5327129070392,0.7,14.307853596485845,,,,,14.307853596485845,,107.81809881952539,,,,,,,0.32629082714278373,,0.7265455965652461,,0.0,,0.8782955220533789,0.045117833,,100,0.0,1016,,0.6901559891676764,0.8059442095345457,-3.700981,,0.8059442095345457,0.7,-2.6789482,0.794439606950999,,0.32629082714278373,576.1845976848233,,100,,,107.81809881952539,0.61,0.0,0.6901559891676764,,,4.736152645708124e-12,0.74,0.1522667818965853,,576.1845976848233,0.61,0.0021377343,1016,2.6810858,1673.4101599090927,0.004414879581984572,,0.74,0.004414879581984572
,50900000,,,1.3531700178503421e-09,,0.9528117648806012,0.1462901200269451,0.7376417929425321,,,,,,,1795.6706573950928,1104.966807275888,,,,1104.966807275888,0.63,19.071157361198576,,,,,19.071157361198576,,128.9081324935189,,,,,,,0.40322720236707865,,0.7376417929425321,,0.0,,0.9528117648806012,0.059867382,,100,0.0,1017,,0.7599746063989729,2.35838169033027,-3.702205,,2.35838169033027,0.63,-2.5082731,0.6226778061248782,,0.40322720236707865,399.12993700431525,,100,,,128.9081324935189,0.78,0.0,0.7599746063989729,,,1.3531700178503421e-09,0.91,0.1462901200269451,,399.12993700431525,0.78,0.00048632812,1017,2.5087595,1795.6706573950928,0.007152105695242533,,0.91,0.007152105695242533
,50950000,,,4.472358192624118e-12,,0.906844674080346,0.14602302234370598,0.7511573881250384,,,,,,,1681.6205020250773,990.6709470399688,,,,990.6709470399688,0.84,5.866894107603075,,,,,5.866894107603075,,116.84814684627608,,,,,,,0.343092346810161,,0.7511573881250384,,0.0,,0.906844674080346,0.0550914,,100,0.0,1018,,0.694840355665497,1.217682717079582,-3.694691,,1.217682717079582,0.84,-3.0654974,0.6848727297228115,,0.343092346810161,489.35397804446274,,100,,,116.84814684627608,0.63,0.0,0.694840355665497,,,4.472358192624118e-12,0.91,0.14602302234370598,,489.35397804446274,0.63,-0.00030421876,1018,3.0651932,1681.6205020250773,0.0051407569035516985,,0.91,0.0051407569035516985
,51000000,,,6.657563694078883e-12,,0.951103400243838,0.14472219413820311,0.770470243981555,,,,,,,1584.547514618989,1001.541945330412,,,,1001.541945330412,0.84,5.111934884512069,,,,,5.111934884512069,,109.69702547986583,,,,,,,0.4414065438663506,,0.770470243981555,,0.0,,0.951103400243838,0.055212755,,100,0.0,1019,,0.8266185296622036,0.9697103472812819,-3.6947513,,0.9697103472812819,0.84,-2.5257907,0.6152742767937208,,0.4414065438663506,372.6537505722454,,100,,,109.69702547986583,0.83,0.0,0.8266185296622036,,,6.657563694078883e-12,0.92,0.14472219413820311,,372.6537505722454,0.83,-0.0030146095,1019,2.5227761,1584.547514618989,0.006109327417973671,,0.92,0.006109327417973671
0.6592595201761827,51050000,0.0,0.3037243203134915,2.27317848178943e-10,0.0031000514081722702,0.8836501288400659,0.14518688428388224,0.6843065230528593,0.4299010640139422,8.315042765451583e-08,0.78,0.8805533219274624,0.14275041645951134,8.315042765451583e-08,1742.3194922497607,761.7071957306129,0.6921247516754576,102,524.1355067948964,761.7071957306129,0.71,6.642319483250682,845.6781583942316,0.52,0.6,1886.3355354906473,6.642319483250682,102,85.22446160147041,50,524.1355067948964,0.78,50,0.52,0.6921247516754576,0.29343269341896205,845.6781583942319,0.6843065230528593,0.6,0.0,0.0,0.8836501288400659,0.055719566,0.0031000514081722702,100,0.0,1020,1886.3355354906473,0.6783855136596117,1.519174028310029,-3.7003026,0.6592595201761827,1.519174028310029,0.71,-2.4249568,0.6743064089584373,845.6781583942319,0.29343269341896205,472.38139712260346,845.6781583942316,100,0.14275041645951134,8.73971625506534,85.22446160147041,0.52,0.0,0.6783855136596117,0.8805533219274624,0.3037243203134915,2.27317848178943e-10,0.74,0.14518688428388224,8.73971625506534,472.38139712260346,0.52,0.0008260938,1020,2.425783,1742.3194922497607,0.00481259231386109,0.4299010640139422,0.74,0.00481259231386109
,51100000,,,3.915180558249819e-10,,0.9077813155222663,0.14322473263678823,0.7497068660036069,,,,,,,1650.8694308868571,935.1758685579912,,,,935.1758685579912,0.83,5.262051574905176,,,,,5.262051574905176,,110.58985222175737,,,,,,,0.352265740403273,,0.7497068660036069,,0.0,,0.9077813155222663,0.048633914,,100,0.0,1021,,0.7131167820538278,1.7766923634469582,-3.7060807,,1.7766923634469582,0.83,-2.746445,0.7227526291589477,,0.352265740403273,470.73793051619464,,100,,,110.58985222175737,0.67,0.0,0.7131167820538278,,,3.915180558249819e-10,0.9,0.14322473263678823,,470.73793051619464,0.67,-0.0031648437,1021,2.7432802,1650.8694308868571,0.006057098712338831,,0.9,0.006057098712338831
,51150000,,,4.66911714694637e-13,,0.9156572675038472,0.14460655441293085,0.7370077844132381,,,,,,,1749.0581970174803,965.0285237246977,,,,965.0285237246977,0.66,5.1985735643840405,,,,,5.1985735643840405,,117.00938806256404,,,,,,,0.2698071610658277,,0.7370077844132381,,0.0,,0.9156572675038472,0.055258438,,100,0.0,1022,,0.6017176376964359,1.1389216144057985,-3.72794,,1.1389216144057985,0.66,-3.1007106,0.7357637658373685,,0.2698071610658277,552.017289371517,,100,,,117.00938806256404,0.61,0.0,0.6017176376964359,,,4.66911714694637e-13,0.87,0.14460655441293085,,552.017289371517,0.61,-0.0036766406,1022,3.097034,1749.0581970174803,0.002886988922583568,,0.87,0.002886988922583568
,51200000,,,1.264759607580349e-10,,0.8767572656303826,0.143578239843824,0.6684262531320095,,,,,,,1774.2729411708726,934.8858576641151,,,,934.8858576641151,0.59,7.792912946077912,,,,,7.792912946077912,,112.14559124190593,,,,,,,0.3267178151669847,,0.6684262531320095,,0.0,,0.8767572656303826,0.05286237,,100,0.0,1023,,0.6905046636845065,0.9753672429998875,-3.736317,,0.9753672429998875,0.59,-3.0223877,0.7540600479240094,,0.3267178151669847,537.4591186774426,,100,,,112.14559124190593,0.66,0.0,0.6905046636845065,,,1.264759607580349e-10,0.86,0.143578239843824,,537.4591186774426,0.66,0.0003775,1023,3.0227652,1774.2729411708726,0.004667300692192528,,0.86,0.004667300692192528
,51250000,,,8.221180612934887e-11,,0.8969394104494458,0.14060041794260847,0.7096153234664377,,,,,,,1830.876679322053,1094.192505391504,,,,1094.192505391504,0.66,8.167445688201486,,,,,8.167445688201486,,135.64414329975895,,,,,,,0.33603052627660424,,0.7096153234664377,,0.0,,0.8969394104494458,0.065362,,100,0.0,1024,,0.7030471896589718,0.9054984070722298,-3.7357872,,0.9054984070722298,0.66,-2.6978238,0.7240385566964356,,0.33603052627660424,517.9629482386682,,100,,,135.64414329975895,0.75,0.0,0.7030471896589718,,,8.221180612934887e-11,0.89,0.14060041794260847,,517.9629482386682,0.75,-0.00187125,1024,2.6959524,1830.876679322053,0.004457181276120888,,0.89,0.004457181276120888
,51300000,,,3.648854770335259e-12,,0.8988390253329931,0.14606089700354366,0.7165652151153641,,,,,,,1923.6638287930182,979.33230796192,,,,979.33230796192,0.68,9.588264642978645,,,,,9.588264642978645,,114.2860647759727,,,,,,,0.3100914233829704,,0.7165652151153641,,0.0,,0.8988390253329931,0.06796338,,100,0.0,1025,,0.6505375769203191,0.9963826676808182,-3.723842,,0.9963826676808182,0.68,-2.865052,0.717918428675137,,0.3100914233829704,535.5807145956358,,100,,,114.2860647759727,0.67,0.0,0.6505375769203191,,,3.648854770335259e-12,0.86,0.14606089700354366,,535.5807145956358,0.67,-0.0019510938,1025,2.863101,1923.6638287930182,0.004031776455154038,,0.86,0.004031776455154038
,51350000,,,3.010623490874085e-10,,0.9291177800502117,0.15291163591937973,0.7525300511780536,,,,,,,1600.2872935190212,899.5767461503591,,,,899.5767461503591,0.75,6.17265771151586,,,,,6.17265771151586,,102.67823997961541,,,,,,,0.34613740748803734,,0.7525300511780536,,0.0,,0.9291177800502117,0.053804707,,100,0.0,1026,,0.7222115408059809,2.667429419192677,-3.7174952,,2.667429419192677,0.75,-2.9193587,0.7080940458627204,,0.34613740748803734,502.1556398942805,,100,,,102.67823997961541,0.6,0.0,0.7222115408059809,,,3.010623490874085e-10,0.85,0.15291163591937973,,502.1556398942805,0.6,0.0009165625,1026,2.9202752,1600.2872935190212,0.005851683567181399,,0.85,0.005851683567181399
,51400000,,,4.382914400285513e-13,,0.9414708434825126,0.14824179123657116,0.758923360347337,,,,,,,1622.2304722905942,949.7992563583409,,,,949.7992563583409,0.82,7.962216779400083,,,,,7.962216779400083,,105.48616565879023,,,,,,,0.30512934962761534,,0.758923360347337,,0.0,,0.9414708434825126,0.05752865,,100,0.0,1027,,0.7292650823760605,0.7744481462661033,-3.7211118,,0.7744481462661033,0.82,-2.8323016,0.6203072814926327,,0.30512934962761534,414.78185652024354,,100,,,105.48616565879023,0.61,0.0,0.7292650823760605,,,4.382914400285513e-13,0.77,0.14824179123657116,,414.78185652024354,0.61,-0.0009009375,1027,2.8314006,1622.2304722905942,0.003952970330881088,,0.77,0.003952970330881088
